"RecordID","WatershedID","City","State","Location","Date","Watershed.Years","ShortLU","LandUse","Tillage","CP1","CP2","CP3","DST","ShortST","D.SoilType","H.SoilGroup","MinSoilP","MaxSoilP","SoilP.Extractant","MinSlope","MaxSlope","MinSize","MaxSize","FertilizerForm1","F.AppMethod1","FertilizerForm2","F.AppMethod2","Max.N.Applied","Min.N.Applied","Avg.N.Applied","Max.P.Applied","Min.P.Applied","Avg.P.Applied","Max.rain","Min.rain","Avg.rain","Max.Runoff","Min.Runoff","Avg.Runoff","Max.SoilL","Min.SoilL","Avg.SoilL","MaxDN","MinDN","AvgDN","DN.Form","MaxPN","MinPN","AvgPN","PN.Form","MaxTNLoad","MinTNLoad","AvgTNLoad","TN.Form","MaxDP","MinDP","AvgDP","DP.Form","MaxPP","MinPP","AvgPP","PP.Form","MaxTPLoad","MinTPLoad","AvgTPLoad","FormTP","FlowIndicator","Comments","Reference","Ref","CPs"
148,"3 Yr. Peanut","Tifton, GA","GA",NA,"1952 - 1960",6,"Peanuts","Peanut with Rye Cover Yrs. (3 Yr. Rotation of Peanuts (Rye Cover), Corn (Oats Cover), Oats/Rye","Conventional",NA,NA,NA,"Sandy","Loamy Sand","Loamy Sand- Tifton","A",NA,NA,NA,3,3,0.02,0.02,NA,"Other2",NA,NA,NA,NA,60,NA,NA,19,1545,591,1107,NA,NA,NA,NA,NA,2958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff",NA,"Thomas, A.W., R.L. Carter, and J.R. Carreker. 1968. Soil, Water, and Nutrient Losses from Tifton Loamy Sand. Transactions of the ASAE 11:677-679, 682.",44,0
205,"FC2","Ft. Cobb, OK","OK",NA,"1982 - 1984, 1986, 1988, 1990",6,"Peanuts","Peanut years (Irrigated) in non-sequenced rotation of peanuts, wheat, sorghum","Conventional",NA,NA,NA,"Sandy","Sandy Loam","Fine Sandy Loam- Cobb","B",NA,NA,NA,2,2,2.1,2.1,NA,"Other2",NA,NA,NA,NA,21,NA,NA,7,1030,630,820,170,10,90,46400,2690,22200,NA,NA,0.46,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,20,"TKN",0.91,0.01,0.29,"Soluble P (colorimetric)",NA,NA,NA,NA,10.8,1,5.9,"Percholoric Acid digestion","Surface Runoff","Peanut year information repeated for the overall rotation in concurrent studies at Ft. Cobb, irrigation applied 3-6 times per growing season (10 cm each application)","Smith, S.J., A.N. Sharpley, G.A. Coleman, and B.B. Webb. 1994. Water Quality Impacts Associated with Peanut Culture in the Southern Plains. Peanut Sci. 21:60-64.",36,0
204,"FC1","Ft. Cobb, OK","OK",NA,"1983, 1985, 1988",3,"Peanuts","Peanut years (Irrigated) in non-sequenced rotation of peanuts, wheat, sorghum","Conventional",NA,NA,NA,"Sandy","Sandy Loam","Fine Sandy Loam- Cobb","B",NA,NA,NA,2,2,2.6,2.6,NA,"Other2",NA,NA,NA,NA,15,NA,NA,13,1030,630,840,180,60,130,23400,10200,17600,NA,NA,0.92,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,15,"TKN",0.22,0.14,0.19,"Soluble P (colorimetric)",NA,NA,NA,NA,5.2,3.1,4.4,"Percholoric Acid digestion","Surface Runoff","Peanut year information repeated for the overall rotation in concurrent studies at Ft. Cobb, irrigation applied 3-6 times per growing season (10 cm each application)","Smith, S.J., A.N. Sharpley, G.A. Coleman, and B.B. Webb. 1994. Water Quality Impacts Associated with Peanut Culture in the Southern Plains. Peanut Sci. 21:60-64.",36,0
154,"4 Yr. Peanut","Tifton, GA","GA",NA,"1952 - 1960",4,"Peanuts","Peanut Yrs. (4 Yr. Rotation of Bahiagrass/Clover (2 yr.), Corn, Peanuts)","Conventional",NA,NA,NA,"Sandy","Loamy Sand","Loamy Sand- Tifton","A",NA,NA,NA,3,3,0.02,0.02,NA,"Other2",NA,NA,NA,NA,22,NA,NA,41,1545,591,1107,NA,NA,NA,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff",NA,"Thomas, A.W., R.L. Carter, and J.R. Carreker. 1968. Soil, Water, and Nutrient Losses from Tifton Loamy Sand. Transactions of the ASAE 11:677-679, 682.",44,0
147,"No. 2","Tifton, GA","GA",NA,"1952 - 1958",14,"Peanuts","Peanuts","Conventional",NA,NA,NA,"Sandy","Loamy Sand","Loamy Sand- Tifton","A",NA,NA,NA,3,3,0.02,0.02,NA,"Other2",NA,NA,NA,NA,22,NA,NA,18,1545,591,1073,NA,NA,NA,NA,NA,2801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff",NA,"Thomas, A.W., R.L. Carter, and J.R. Carreker. 1968. Soil, Water, and Nutrient Losses from Tifton Loamy Sand. Transactions of the ASAE 11:677-679, 682.",44,0
14,"C1","Ft. Cobb, OK","OK",NA,"1982 - 1992",11,"Peanuts","Peanuts, Sorghum (2 yr. Rotation)","Conventional",NA,NA,NA,"Sandy","Loamy Sand","Sandy Loam- Cobb","B",26,26,"Mehlich 3",2,2,2.6,2.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,122,NA,NA,14351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,0.27,4.3,NA,"Surface Runoff",NA,"Sharpley, A. 1995. Identifying Sites Vulnerable to Phosphorus Loss in Agricultural Runoff. J. Environ. Qual. 24: 947-951.",34,0
13,"C2","Ft. Cobb, OK","OK",NA,"1982 - 1992",11,"Peanuts","Peanuts, Sorghum (2 yr. Rotation)","Conventional",NA,NA,NA,"Sandy","Loamy Sand","Sandy Loam- Cobb","B",23,23,"Mehlich 3",2,2,2.1,2.1,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,103,NA,NA,19016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,0.28,6,NA,"Surface Runoff",NA,"Sharpley, A. 1995. Identifying Sites Vulnerable to Phosphorus Loss in Agricultural Runoff. J. Environ. Qual. 24: 947-951.",34,0
145,"Rangeland","Bushland, TX","TX",NA,"1978 - 1983",6,"Pasture","Range","Pasture",NA,NA,NA,"Loamy","Clay Loam","Clay Loam- Pullman","D",NA,NA,NA,1.5,1.5,2.1,3.3,NA,"Other2",NA,NA,NA,NA,0,0,0,0,653,353,469,40,0,7,310,0,52,NA,NA,0.05,"NO3-N",NA,NA,NA,NA,NA,NA,0.21,"TKN",NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,0.1,NA,"Surface Runoff",NA,"Jones, O.R., H.V. Eck, S.J. Smith, G.A. Coleman, and V.L. Hauser. 1985. Runoff, Soil, and Nutrient Losses from Rangeland and Dry-Farmed Cropland in the Southern High Plains. J. Soil Water Conserv. 40(1): 161-164.",18,0
116,"Continuous Graze","Woodward, OK","OK",NA,"1980 - 1986",7,"Pasture","Range (Continuous Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Quinlan, Woodward","B",NA,NA,NA,5,8,2.7,5.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,940,550,650,21,0,5,49,0,14,NA,NA,0.01,"NO3-N",NA,NA,NA,NA,NA,NA,0.07,NA,0.02,0,0.01,NA,NA,NA,NA,NA,0.06,0,0.01,NA,"Surface Runoff",NA,"Berg, W.A., S.J. Smith, and G.A. Coleman. 1988. Management Effects on Runoff, Soil, and Nutrient Losses from Highly Erodible Soils in the Southern Plains. J. Soil Water Cons. 43(5): 407-410.",4,0
123,"SFREC Watershed 2","Brown's Valley, CA","CA",NA,"October 1997 - September 1998",1,"Pasture","Range (Light-Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Auburn, Sobrante","C",NA,NA,NA,NA,NA,80,80,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,5.09,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"PO4-P",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff",NA,"Tate, K.W., R.A. Dahlgren, M.J. Singer, B. Allen-Diaz, and E.R. Atwill. 1999. Timing, Frequency of Sampling Affect Accuracy of Water-Quality Monitoring. California Agriculture 53(6): 44-48.",42,0
124,"Schubert Watershed","Brown's Valley, CA","CA",NA,"1981 - 1998",18,"Pasture","Range (Light-Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Auburn, Sobrante","C",NA,NA,NA,NA,NA,103,103,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,25,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,"Surface Runoff",NA,"Tate, K.W., R.A. Dahlgren, M.J. Singer, B. Allen-Diaz, and E.R. Atwill. 1999. Timing, Frequency of Sampling Affect Accuracy of Water-Quality Monitoring. California Agriculture 53(6): 44-48.",42,0
115,"No Graze","Woodward, OK","OK",NA,"1977 - 1979",10,"Pasture","Range (No Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Quinlan, Woodward","B",NA,NA,NA,5,8,2.7,5.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,700,570,650,41,8,25,3042,30,726,NA,NA,0.04,"NO3-N",NA,NA,NA,NA,NA,NA,0.81,NA,0.05,0.01,0.02,NA,NA,NA,NA,NA,0.75,0.04,0.29,NA,"Surface Runoff",NA,"Berg, W.A., S.J. Smith, and G.A. Coleman. 1988. Management Effects on Runoff, Soil, and Nutrient Losses from Highly Erodible Soils in the Southern Plains. J. Soil Water Cons. 43(5): 407-410.",4,0
117,"Short Duration Graze","Woodward, OK","OK",NA,"1980 - 1986",7,"Pasture","Range (Short Duration Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Quinlan, Woodward","B",NA,NA,NA,5,8,2.7,5.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,940,550,650,31,0.2,11,854,1,230,NA,NA,0.04,"NO3-N",NA,NA,NA,NA,NA,NA,0.27,NA,0.05,0,0.02,NA,NA,NA,NA,NA,0.25,0,0.07,NA,"Surface Runoff",NA,"Berg, W.A., S.J. Smith, and G.A. Coleman. 1988. Management Effects on Runoff, Soil, and Nutrient Losses from Highly Erodible Soils in the Southern Plains. J. Soil Water Cons. 43(5): 407-410.",4,0
101,"Hay","Morris, MN","MN",NA,"1966 - 1971",18,"Alfalfa","Rotational Alfalfa","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Barnes","B",NA,NA,NA,6,6,0.009,0.009,NA,"Other2",NA,NA,NA,NA,0,0,0,0,NA,NA,572,NA,NA,142,NA,NA,40,NA,NA,4.01,NA,NA,NA,0.09,NA,NA,NA,4.1,NA,NA,NA,0.66,NA,NA,NA,0.02,NA,NA,NA,0.68,NA,"Surface Runoff",NA,"Burwell, R.E., D.R. Timmons, and R.F. Holt. 1975. Nutrient Transport in Surface Runoff as Influenced by Soil Cover and Seasonal Periods. Soil Sci. Soc. Amer. Proc. 39: 523-528.",5,0
109,"Rotational Corn","Morris, MN","MN",NA,"1966 - 1971",18,"Corn","Rotational Corn","Conventional",NA,NA,NA,"Loamy","Loam","Loam- Barnes","B",NA,NA,NA,6,6,0.009,0.009,"33-0-0","Incorporated","0-46-0","Incorporated",NA,NA,56,29,29,29,NA,NA,572,NA,NA,46,NA,NA,2790,NA,NA,1.18,NA,NA,NA,34.77,NA,NA,NA,35.95,NA,NA,NA,0.23,NA,NA,NA,8.43,NA,NA,NA,8.66,NA,"Surface Runoff",NA,"Burwell, R.E., D.R. Timmons, and R.F. Holt. 1975. Nutrient Transport in Surface Runoff as Influenced by Soil Cover and Seasonal Periods. Soil Sci. Soc. Amer. Proc. 39: 523-528.",5,0
100,"Oats","Morris, MN","MN",NA,"1966 - 1971",18,"Oats.Wheat","Rotational Oats","Conventional",NA,NA,NA,"Loamy","Loam","Loam- Barnes","B",NA,NA,NA,6,6,0.009,0.009,"33-0-0","Incorporated","0-46-0","Incorporated",NA,NA,18,30,30,30,NA,NA,572,NA,NA,69,NA,NA,580,NA,NA,2.59,NA,NA,NA,21,NA,NA,NA,23.59,NA,NA,NA,0.24,NA,NA,NA,5.01,NA,NA,NA,5.25,NA,"Surface Runoff",NA,"Burwell, R.E., D.R. Timmons, and R.F. Holt. 1975. Nutrient Transport in Surface Runoff as Influenced by Soil Cover and Seasonal Periods. Soil Sci. Soc. Amer. Proc. 39: 523-528.",5,0
231,"WW1","Woodward, OK","OK",NA,"1977 - 1980",4,"Pasture","Sideoats Grama and Hairy Grama (Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Woodward, Quinlan","B",NA,NA,NA,7,7,4.7,4.7,NA,"Other2",NA,NA,NA,NA,0,0,0,0,NA,NA,650,NA,NA,16,NA,NA,787,NA,NA,0,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,0.8,"TKN",NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"Surface Runoff","Information repeated in concurrent studies at Woodward, results presented for LRA not watershed","Smith, S.J., R.G. Menzel, E.D. Rhoades, J.R. Williams, and H.V. Eck. 1983. Nutrient and Sediment Discharge from Southern Plains Grasslands. J. Range Mgmt. 36(4):435-439.",39,0
233,"WW3","Woodward, OK","OK",NA,"1977 - 1979",3,"Pasture","Sideoats Grama and Hairy Grama (Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Woodward, Quinlan","B",NA,NA,NA,8,8,2.7,2.7,NA,"Other2",NA,NA,NA,NA,0,0,0,0,NA,NA,650,NA,NA,16,NA,NA,787,NA,NA,0,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,0.8,"TKN",NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"Surface Runoff","Information repeated in concurrent studies at Woodward, results presented for LRA not watershed","Smith, S.J., R.G. Menzel, E.D. Rhoades, J.R. Williams, and H.V. Eck. 1983. Nutrient and Sediment Discharge from Southern Plains Grasslands. J. Range Mgmt. 36(4):435-439.",39,0
234,"WW4","Woodward, OK","OK",NA,"1977 - 1979",3,"Pasture","Sideoats Grama and Hairy Grama (Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Woodward, Quinlan","B",NA,NA,NA,8,8,2.9,2.9,NA,"Other2",NA,NA,NA,NA,0,0,0,0,NA,NA,650,NA,NA,16,NA,NA,787,NA,NA,0,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,0.8,"TKN",NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"Surface Runoff","Information repeated in concurrent studies at Woodward, results presented for LRA not watershed","Smith, S.J., R.G. Menzel, E.D. Rhoades, J.R. Williams, and H.V. Eck. 1983. Nutrient and Sediment Discharge from Southern Plains Grasslands. J. Range Mgmt. 36(4):435-439.",39,0
232,"WW2","Woodward, OK","OK",NA,"1977 - 1980",4,"Pasture","Sideoats Grama and Hairy Grama (Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Woodward, Quinlan","B",NA,NA,NA,8,8,5.5,5.5,NA,"Surface Applied",NA,NA,NA,NA,10,10,0,2,NA,NA,650,NA,NA,16,NA,NA,787,NA,NA,0,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,0.8,"TKN",NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"Surface Runoff","Information repeated in concurrent studies at Woodward, results presented for LRA not watershed","Smith, S.J., R.G. Menzel, E.D. Rhoades, J.R. Williams, and H.V. Eck. 1983. Nutrient and Sediment Discharge from Southern Plains Grasslands. J. Range Mgmt. 36(4):435-439.",39,0
143,"Sorghum","Bushland, TX","TX",NA,"1978 - 1983",6,"Sorghum","Sorghum","Conservation","Contour Farming","Terrace",NA,"Loamy","Clay Loam","Clay Loam- Pullman","D",NA,NA,NA,1.5,1.5,2.1,3.3,NA,"Other2",NA,NA,NA,NA,0,0,0,0,653,353,469,151,7,52,6700,0,2658,NA,NA,0.3,"NO3-N",NA,NA,NA,NA,NA,NA,3.02,"TKN",NA,NA,NA,NA,NA,NA,NA,NA,3.1,0,1.18,NA,"Surface Runoff","Problems occurred with sampler equipment resulting in some missed samples.","Jones, O.R., H.V. Eck, S.J. Smith, G.A. Coleman, and V.L. Hauser. 1985. Runoff, Soil, and Nutrient Losses from Rangeland and Dry-Farmed Cropland in the Southern High Plains. J. Soil Water Conserv. 40(1): 161-164.",18,2
240,"P1","Watkinsville, GA","GA",NA,"November 1980 - October 1983",3,"Sorghum","Sorghum (Clover Winter Cover Crop)","Conservation",NA,NA,NA,"Sandy","Sandy Loam","Sandy loam- Cecil","B",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Applied",NA,NA,NA,NA,NA,NA,NA,50,NA,NA,1096,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,"PO4-P",NA,NA,0.02,NA,NA,NA,0.08,NA,"Surface Runoff",NA,"Langdale, G.W., R.A. Leonard, and A.W. Thomas. 1985. Conservation Practice Effects on Phosphorus Losses from Southern Piedmont Watersheds. J. Soil Water Conserv. Jan-Feb 1985:157-161.",21,0
165,"B","Bushland, TX","TX",NA,"1984 - 1988",2,"Sorghum","Sorghum years in a Sorghum, Fallow, Wheat (3 yr. Rotation)","Conservation",NA,NA,NA,"Loamy","Clay Loam","Clay Loam- Pullman","D",NA,NA,NA,1,1,2.6,2.6,NA,"Other2",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,21.2,NA,NA,520,NA,NA,0.45,"NO3+NH4-N",NA,NA,0.95,"TKN minus NH4-N",NA,NA,1.4,"TKN plus NO3-N",NA,NA,0.04,"Soluble P (colorimetric)",NA,NA,0.33,"Total P minus PO4-P",NA,NA,0.37,"Percholoric Acid digestion","Surface Runoff","Sorghum year information repeated for the overall rotation in concurrent studies at Bushland","Sharpley, A.N., S.J. Smith, J.R. Williams, O.R. Jones, and G.A. Coleman. 1991. Water Quality Impacts Assocated with Sorghum Culture in the Southern Plains. J. Environ. Qual. 20:239-244.",35,0
164,"A","Bushland, TX","TX",NA,"1984 - 1988",2,"Sorghum","Sorghum years in a Sorghum, Fallow, Wheat (3 yr. Rotation)","No Till",NA,NA,NA,"Loamy","Clay Loam","Clay Loam- Pullman","D",NA,NA,NA,1,1,3,3,NA,"Other2",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,31.3,NA,NA,280,NA,NA,0.41,"NO3+NH4-N",NA,NA,0.7,"TKN minus NH4-N",NA,NA,1.11,"TKN plus NO3-N",NA,NA,0.08,"Soluble P (colorimetric)",NA,NA,0.2,"Total P minus PO4-P",NA,NA,0.28,"Percholoric Acid digestion","Surface Runoff","Sorghum year information repeated for the overall rotation in concurrent studies at Bushland","Sharpley, A.N., S.J. Smith, J.R. Williams, O.R. Jones, and G.A. Coleman. 1991. Water Quality Impacts Assocated with Sorghum Culture in the Southern Plains. J. Environ. Qual. 20:239-244.",35,0
169,"Y6","Riesel, TX","TX",NA,"1976 - 1982",3,"Sorghum","Sorghum years in a Sorghum, Oats, Cotton (3 yr. Rotation)","Conventional","Contour Farming","Waterway",NA,"Clayey","Clay","Clay- Houston Black","B",NA,NA,NA,3,3,6.6,6.6,NA,"Incorporated",NA,NA,NA,NA,146,38,38,38,NA,NA,NA,NA,NA,66.5,NA,NA,610,NA,NA,0.97,"NO3+NH4-N",NA,NA,1.88,"TKN minus NH4-N",NA,NA,2.85,"TKN plus NO3-N",NA,NA,0.03,"Soluble P (colorimetric)",NA,NA,0.82,"Total P minus PO4-P",NA,NA,0.85,"Percholoric Acid digestion","Surface Runoff","Sorghum year information repeated for the overall rotation in concurrent studies at Riesel","Sharpley, A.N., S.J. Smith, J.R. Williams, O.R. Jones, and G.A. Coleman. 1991. Water Quality Impacts Assocated with Sorghum Culture in the Southern Plains. J. Environ. Qual. 20:239-244.",35,2
171,"Y10","Riesel, TX","TX",NA,"1976 - 1982",3,"Sorghum","Sorghum years in a Sorghum, Oats, Cotton (3 yr. Rotation)","Conventional","Contour Farming","Waterway",NA,"Clayey","Clay","Clay- Houston Black","B",NA,NA,NA,2,2,7.5,7.5,NA,"Incorporated",NA,NA,NA,NA,75,19,19,19,NA,NA,NA,NA,NA,155.4,NA,NA,3920,NA,NA,5.34,"NO3+NH4-N",NA,NA,7.73,"TKN minus NH4-N",NA,NA,13.07,"TKN plus NO3-N",NA,NA,0.09,"Soluble P (colorimetric)",NA,NA,2.42,"Total P minus PO4-P",NA,NA,2.51,"Percholoric Acid digestion","Surface Runoff","Sorghum year information repeated for the overall rotation in concurrent studies at Riesel","Sharpley, A.N., S.J. Smith, J.R. Williams, O.R. Jones, and G.A. Coleman. 1991. Water Quality Impacts Assocated with Sorghum Culture in the Southern Plains. J. Environ. Qual. 20:239-244.",35,2
170,"Y8","Riesel, TX","TX",NA,"1976 - 1982",3,"Sorghum","Sorghum years in a Sorghum, Oats, Cotton (3 yr. Rotation)","Conventional","Contour Farming","Waterway",NA,"Clayey","Clay","Clay- Houston Black","B",NA,NA,NA,2,2,8.4,8.4,NA,"Incorporated",NA,NA,NA,NA,141,28,28,28,NA,NA,NA,NA,NA,97.2,NA,NA,2230,NA,NA,1.68,"NO3+NH4-N",NA,NA,2.79,"TKN minus NH4-N",NA,NA,4.47,"TKN plus NO3-N",NA,NA,0.1,"Soluble P (colorimetric)",NA,NA,1.13,"Total P minus PO4-P",NA,NA,1.23,"Percholoric Acid digestion","Surface Runoff","Sorghum year information repeated for the overall rotation in concurrent studies at Riesel","Sharpley, A.N., S.J. Smith, J.R. Williams, O.R. Jones, and G.A. Coleman. 1991. Water Quality Impacts Assocated with Sorghum Culture in the Southern Plains. J. Environ. Qual. 20:239-244.",35,2
168,"FC2","Ft. Cobb, OK","OK",NA,"1984 - 1988",3,"Sorghum","Sorghum years in a Sorghum, Peanut (2 yr. Rotation)","Conventional",NA,NA,NA,"Sandy","Sandy Loam","Fine Sandy Loam- Cobb","B",NA,NA,NA,2,2,2.1,2.1,NA,"Incorporated",NA,NA,NA,NA,20,18,18,18,NA,NA,NA,NA,NA,78.5,NA,NA,8600,NA,NA,0.67,"NO3+NH4-N",NA,NA,8.76,"TKN minus NH4-N",NA,NA,9.43,"TKN plus NO3-N",NA,NA,0.24,"Soluble P (colorimetric)",NA,NA,2.94,"Total P minus PO4-P",NA,NA,3.18,"Percholoric Acid digestion","Surface Runoff","Sorghum year information repeated for the overall rotation in concurrent studies at Ft. Cobb","Sharpley, A.N., S.J. Smith, J.R. Williams, O.R. Jones, and G.A. Coleman. 1991. Water Quality Impacts Assocated with Sorghum Culture in the Southern Plains. J. Environ. Qual. 20:239-244.",35,0
167,"FC1","Ft. Cobb, OK","OK",NA,"1984 - 1988",3,"Sorghum","Sorghum years in a Sorghum, Peanut (2 yr. Rotation)","Conventional",NA,NA,NA,"Sandy","Sandy Loam","Fine Sandy Loam- Cobb","B",NA,NA,NA,2,2,2.6,2.6,NA,"Incorporated",NA,NA,NA,NA,20,18,18,18,NA,NA,NA,NA,NA,149.5,NA,NA,21190,NA,NA,1.18,"NO3+NH4-N",NA,NA,14.8,"TKN minus NH4-N",NA,NA,15.98,"TKN plus NO3-N",NA,NA,0.27,"Soluble P (colorimetric)",NA,NA,4.46,"Total P minus PO4-P",NA,NA,4.73,"Percholoric Acid digestion","Surface Runoff","Sorghum year information repeated for the overall rotation in concurrent studies at Ft. Cobb","Sharpley, A.N., S.J. Smith, J.R. Williams, O.R. Jones, and G.A. Coleman. 1991. Water Quality Impacts Assocated with Sorghum Culture in the Southern Plains. J. Environ. Qual. 20:239-244.",35,0
242,"Low-P compost","Lincoln, NE","NE","42.1,"2001-2003",7,"Rotation","Soybean-Corn-Soybean","Conservation",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Pohocco","B",137,137,"Mehlich 3",4,7,0.004,0.004,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.1,32.6,110,96,28.4,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.06,0.36,"Dissolved Reactive P",NA,NA,NA,NA,1.64,0.25,0.73,NA,"Surface Runoff","No N or P was applied during 2001-03.  For 3 yr prior, 200 kg/ha/yr of plant available N (and a total of 750 kg/ha of P) was added by composted beef manure.","Wortmann, C.S., and D.T. Walters. 2006. Phosphorus Runoff during Four Years following Composted Manure Application. J. Environ. Qual. 35:651-657.",52,0
241,"High-P compost","Lincoln, NE","NE","42.1,"2001-2003",7,"Rotation","Soybean-Corn-Soybean","Conservation",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Pohocco","B",320,320,"Mehlich 3",4,7,0.004,0.004,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1,26.8,120,119.8,28.3,82.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,0.11,0.69,"Dissolved Reactive P",NA,NA,NA,NA,3.28,0.34,1.32,NA,"Surface Runoff","No N or P was applied during 2001-03.  For 3 yr prior, 200 kg/ha/yr of plant available N (and a total of 1150 kg/ha of P) was added by composted beef manure.","Wortmann, C.S., and D.T. Walters. 2006. Phosphorus Runoff during Four Years following Composted Manure Application. J. Environ. Qual. 35:651-657.",52,0
243,"No compost","Lincoln, NE","NE","42.1,"2001-2003",7,"Rotation","Soybean-Corn-Soybean","Conservation",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Pohocco","B",13,13,"Mehlich 3",4,7,0.004,0.004,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.6,99.9,199.5,301.5,45.8,174.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.04,0.21,"Dissolved Reactive P",NA,NA,NA,NA,1.13,0.17,0.58,NA,"Surface Runoff","No N or P was applied during 2001-03.  For 3 yr prior, 200 kg/ha/yr of N was added as ammonium nitrate.","Wortmann, C.S., and D.T. Walters. 2006. Phosphorus Runoff during Four Years following Composted Manure Application. J. Environ. Qual. 35:651-657.",52,0
237,"P4","Watkinsville, GA","GA",NA,"3 Years",3,"Rotation","Soybean-Wheat (Double Cropped)","Conventional","Terrace","Waterway",NA,"Sandy","Sandy Loam","Sandy loam- Cecil","B",NA,NA,NA,NA,NA,NA,NA,NA,"Incorporated",NA,NA,NA,NA,NA,NA,NA,50,NA,NA,1207,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,"PO4-P",NA,NA,0.03,NA,NA,NA,0.24,NA,"Surface Runoff",NA,"Langdale, G.W., R.A. Leonard, and A.W. Thomas. 1985. Conservation Practice Effects on Phosphorus Losses from Southern Piedmont Watersheds. J. Soil Water Conserv. Jan-Feb 1985:157-161.",21,2
